"Run Fondo";"nom_fondo";"fecha";"nemotecnico_instrumento";"nombre_emisor";"codigo_pais_emisor";"tipo_instrumentos";"fecha_vencimiento";"situacion_instrumento";"clasificacion_riesgo";"nombre_grupo_empresarial";"cantidad_unidades";"tipo_unidades";"valor_tipo_instrumento";"codigo_valorizacion";"base_tasa";"tipo_interes";"valorizacion_al_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"porcentaje_capital_emisor";"porcentaje_total_activos_emisor";"porcentaje_total_activos_fondo"
"8098";LATAM EQUITY;2023-04-30;FIBRAMQ MM EQUITY;FIBRA MACQUIARIE MEXICO;MX;ACE;;"1";NA;NA;61000.00;MXN;1319.64;"3";0;NA;80498;PROM;MX;0.000;0.000;0.335
"8098";LATAM EQUITY;2023-04-30;FIBRAPL MM EQUITY;Prologis Property Mexico SA de;MX;ACE;;"1";NA;NA;18900.00;MXN;2772.76;"3";0;NA;52405;PROM;MX;0.000;0.052;0.218
"8098";LATAM EQUITY;2023-04-30;FUNO11 MM EQUITY;Fibra Uno Administracion SA de;MX;ACE;;"1";NA;NA;233426.00;MXN;1108.92;"3";0;NA;258851;PROM;MX;0.000;0.004;1.078
"8098";LATAM EQUITY;2023-04-30;GAPB MM EQUITY;GRUPO AEROPORTUARIO DEL PACIFI;MX;ACE;;"1";NA;NA;18100.00;MXN;14280.75;"3";0;NA;258482;PROM;MX;0.000;0.030;1.077
"8098";LATAM EQUITY;2023-04-30;GENTERA* MM EQUITY;Gentera SAB de CV;MX;ACE;;"1";NA;NA;212700.00;MXN;883.03;"3";0;NA;187820;PROM;MX;0.000;0.188;0.782
"8098";LATAM EQUITY;2023-04-30;GFNORTEO MM EQUITY;Grupo Financiero Banorte SAB d;MX;ACE;;"1";NA;NA;145423.00;MXN;6941.05;"3";0;NA;1009388;PROM;MX;0.000;0.015;4.205
"8098";LATAM EQUITY;2023-04-30;GGBR4 BZ EQUITY;Gerdau S.A.;BR;ACE;;"1";NA;NA;79985.00;BRL;4056.94;"3";0;NA;324494;BRL;BR;0.000;0.007;1.352
"8098";LATAM EQUITY;2023-04-30;GMEXICOB MM EQUITY;GRUPO MEXICO SAB DE CV-SER B;MX;ACE;;"1";NA;NA;79452.00;MXN;3946.86;"3";0;NA;313586;PROM;MX;0.000;0.003;1.306
"8098";LATAM EQUITY;2023-04-30;GRUMAB MM EQUITY;Gruma SAB de CV;MX;ACE;;"1";NA;NA;9300.00;MXN;12563.80;"3";0;NA;116843;PROM;MX;0.000;0.011;0.487
"8098";LATAM EQUITY;2023-04-30;HAPV3 BZ EQUITY;Hapvida Participacoes e Invest;BR;ACE;;"1";NA;NA;343530.00;BRL;444.68;"3";0;NA;152761;BRL;BR;0.000;0.023;0.636
"8160";LATINOAMÉRICA;2023-04-30;ILF US;ISHARES S&P LATIN AM ISHARES S;US;ETFA;;"1";NA;NA;5303.00;PROM;19753.15;"3";0;NA;104751;PROM;US;0.000;11.349;1.120
"8160";LATINOAMÉRICA;2023-04-30;SANSMCI LX;SANTANDER-SICAV SANT SANTANDER;LU;CFME;;"1";NA;NA;11744.10;PROM;759737.20;"3";0;NA;8922430;PROM;LU;44.602;36.611;95.384
"8206";ACC. LATINOAMERICANA;2023-04-30;ARZZ3 BZ;AREZZO INDUSTRIAL E COMERCIO;BR;ACE;;"1";NA;AREZZO INDUSTRIAL E COMERCIO;600.00;CA;10694.99;"3";0;NA;6417;BRL;CL;0.000;0.000;0.196
"8206";ACC. LATINOAMERICANA;2023-04-30;ASAI3 BZ;SENDAS DISTRIBUIDORA SA;BR;ACE;;"1";D;SENDAS DISTRIBUIDORA SA;11005.00;CA;1980.13;"3";0;NA;21791;BRL;CL;0.003;0.000;0.666
"8206";ACC. LATINOAMERICANA;2023-04-30;B3SA3 BZ;BM&F BOVESPA SA;BR;ACE;;"1";BBB;BM&F BOVESPA SA;9200.00;CA;1881.85;"3";0;NA;17313;BRL;CL;0.000;0.000;0.529
"8206";ACC. LATINOAMERICANA;2023-04-30;BBAJIOO MM;BANCO DEL BAJIO SA;MX;ACE;;"1";NA;BANCO DEL BAJIO SA;8500.00;CA;2640.61;"3";0;NA;22445;MXN;CL;0.000;0.000;0.686
"8206";ACC. LATINOAMERICANA;2023-04-30;BLAMUSO LX;BTG PACT-LATIN AMERICA-OUSDA;LU;CFME;;"1";NA;BTG PACT-LATIN AMERICA-OUSDA;240325.99;PROM;7277.90;"3";0;NA;1749069;PROM;US;0.001;0.000;53.451
"8206";ACC. LATINOAMERICANA;2023-04-30;BRAP4 BZ;BRADESPAR SA -PREF;BR;ACE;;"1";NA;BRADESPAR SA -PREF;8000.00;CA;3818.49;"3";0;NA;30548;BRL;CL;0.001;0.000;0.934
"8206";ACC. LATINOAMERICANA;2023-04-30;CEMEXCPO MM;CEMEX SA;MX;ACE;;"1";B;CEMEX SA;81053.00;CA;482.14;"3";0;NA;39079;MXN;CL;0.044;0.000;1.194
"8206";ACC. LATINOAMERICANA;2023-04-30;EQTL3 BZ;EQUATORIAL ENERGIA SA - UNIT;BR;ACE;;"1";NA;EQUATORIAL ENERGIA SA - UNIT;6632.00;CA;4404.95;"3";0;NA;29214;BRL;CL;0.000;0.000;0.893
"8206";ACC. LATINOAMERICANA;2023-04-30;FEMSAUBD MM;Fomento Economico Mexicano;MX;ACE;;"1";BBB;Fomento Economico Mexicano;8684.00;CA;7808.89;"3";0;NA;67812;MXN;CL;0.000;0.000;2.072
"8206";ACC. LATINOAMERICANA;2023-04-30;FUNO11 MM;Fibra Uno Administracion SA;MX;ACE;;"1";NA;Fibra Uno Administracion SA;3474.00;CA;1108.92;"3";0;NA;3852;MXN;CL;0.000;0.000;0.118
"8206";ACC. LATINOAMERICANA;2023-04-30;GCC* MM;GRUPO CEMENTOS CHIHUAHUA;MX;ACE;;"1";B;GRUPO CEMENTOS CHIHUAHUA;1089.00;CA;6380.78;"3";0;NA;6949;MXN;CL;0.000;0.000;0.212
"8206";ACC. LATINOAMERICANA;2023-04-30;AC* MM;EMBOTELLADORAS ARCA SAB DE CV;MX;ACE;;"1";NA;EMBOTELLADORAS ARCA SAB DE CV;900.00;CA;7638.36;"3";0;NA;6875;MXN;CL;0.000;0.000;0.210
"8206";ACC. LATINOAMERICANA;2023-04-30;AMXB MM;AMERICA MOVIL SAB DE CV;MX;ACE;;"1";NA;AMERICA MOVIL SAB DE CV;30000.00;CA;865.62;"3";0;NA;25969;MXN;CL;0.000;0.000;0.794
"8206";ACC. LATINOAMERICANA;2023-04-30;GENTERA* MM;Gentera SAB de CV;MX;ACE;;"1";NA;Gentera SAB de CV;19500.00;CA;883.03;"3";0;NA;17219;MXN;CL;0.000;0.000;0.526
"8206";ACC. LATINOAMERICANA;2023-04-30;GFNORTEO MM;GRUPO FINANCIERO BANORTE-O;MX;ACE;;"1";NA;GRUPO FINANCIERO BANORTE-O;4207.00;CA;6941.04;"3";0;NA;29201;MXN;CL;0.000;0.000;0.892
"8206";ACC. LATINOAMERICANA;2023-04-30;ITSA4 BZ;Itausa Ivestimentos Itau S.A;BR;ACE;;"1";NA;Itausa Ivestimentos Itau S.A;10706.00;CA;1398.50;"3";0;NA;14972;BRL;CL;0.000;0.000;0.458
"8206";ACC. LATINOAMERICANA;2023-04-30;ITUB US;BANCO ITAU;US;ADR;;"1";BBB;BANCO ITAU;2006.00;CA;4137.00;"3";0;NA;8299;PROM;US;0.000;0.000;0.254
"8206";ACC. LATINOAMERICANA;2023-04-30;ITUB4 BZ;BANCO ITAU;BR;ACE;;"1";BBB;BANCO ITAU;11528.00;CA;4176.17;"3";0;NA;48143;BRL;CL;0.000;0.000;1.471
"8206";ACC. LATINOAMERICANA;2023-04-30;LASITEB1 MM;SITIOS LATINOAMERICA SAB DE;MX;ACE;;"1";NA;SITIOS LATINOAMERICA SAB DE;4250.00;CA;325.00;"3";0;NA;1381;MXN;CL;0.000;0.000;0.042
"8206";ACC. LATINOAMERICANA;2023-04-30;LIVEPOLC MM;El puerto de Liverpool SA;MX;ACE;;"1";NA;El puerto de Liverpool SA;1611.00;CA;4901.32;"3";0;NA;7896;MXN;CL;0.000;0.000;0.241
"8206";ACC. LATINOAMERICANA;2023-04-30;LREN3 BZ;LOJAS RENNER S.A.;BR;ACE;;"1";NA;LOJAS RENNER S.A.;6853.00;CA;2552.10;"3";0;NA;17490;BRL;CL;0.000;0.000;0.534
"8206";ACC. LATINOAMERICANA;2023-04-30;NEMAKA MM;ALFA S.A.;MX;ACE;;"1";NA;ALFA S.A.;58150.00;CA;185.71;"3";0;NA;10799;MXN;CL;0.000;0.000;0.330
"8206";ACC. LATINOAMERICANA;2023-04-30;OMAB MM;Grupo Aeroportuario del Centro;MX;ACE;;"1";NA;Grupo Aeroportuario del Centro;4896.00;CA;8823.18;"3";0;NA;43198;MXN;CL;0.000;0.000;1.320
"8206";ACC. LATINOAMERICANA;2023-04-30;PETR3 BZ;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";BBB;PETROLEO BRASILEIRO S.A.;95.00;CA;4297.01;"3";0;NA;408;BRL;CL;0.000;0.000;0.012
"8206";ACC. LATINOAMERICANA;2023-04-30;PETR4 BZ;PETROLEO BRASILEIRO S.A.;BR;ACE;;"1";BBB;PETROLEO BRASILEIRO S.A.;13293.00;CA;3818.49;"3";0;NA;50759;BRL;CL;0.000;0.000;1.551
"8206";ACC. LATINOAMERICANA;2023-04-30;PETZ3 BZ;PET CENTER COMERCIO E PARTIC;BR;ACE;;"1";BBB;PET CENTER COMERCIO E PARTIC;700.00;CA;994.10;"3";0;NA;696;BRL;CL;0.000;0.000;0.021
"8206";ACC. LATINOAMERICANA;2023-04-30;PRIO3 BZ;HRT Participacoes em Petroleo;BR;ACE;;"1";NA;HRT Participacoes em Petroleo;6000.00;CA;5598.84;"3";0;NA;33593;BRL;CL;0.001;0.000;1.027
"8206";ACC. LATINOAMERICANA;2023-04-30;RADL3 BZ;DROGASIL SA;BR;ACE;;"1";NA;DROGASIL SA;3600.00;CA;4234.17;"3";0;NA;15243;BRL;CL;0.000;0.000;0.466
"8206";ACC. LATINOAMERICANA;2023-04-30;RAIL3 BZ;RUMO SA;BR;ACE;;"1";D;RUMO SA;9000.00;CA;3174.02;"3";0;NA;28566;BRL;CL;0.000;0.000;0.873
"8206";ACC. LATINOAMERICANA;2023-04-30;RENT3 BZ;LOCALIZA RENT A CAR;BR;ACE;;"1";BBB;LOCALIZA RENT A CAR;4000.00;CA;9346.43;"3";0;NA;37386;BRL;CL;0.000;0.000;1.143
"8206";ACC. LATINOAMERICANA;2023-04-30;SBFG3 BZ;GRUPO SBF SA;BR;ACE;;"1";D;GRUPO SBF SA;2132.00;CA;1237.38;"3";0;NA;2638;BRL;CL;0.000;0.000;0.081
"8206";ACC. LATINOAMERICANA;2023-04-30;SBSP3 BZ;CIA SANEAMENTO BASICO;BR;ACE;;"1";BB;CIA SANEAMENTO BASICO;1400.00;CA;7432.35;"3";0;NA;10405;BRL;CL;0.000;0.000;0.318
"8206";ACC. LATINOAMERICANA;2023-04-30;SITES1 MM;OPERADORA DE SITES MEX- A-1;MX;ACE;;"1";NA;OPERADORA DE SITES MEX- A-1;345.00;CA;779.01;"3";0;NA;269;MXN;CL;0.000;0.000;0.008
"8206";ACC. LATINOAMERICANA;2023-04-30;SQIA3 BZ;SINQIA SA;BR;ACE;;"1";D;SINQIA SA;2937.00;CA;2564.99;"3";0;NA;7533;BRL;CL;0.000;0.000;0.230
"8206";ACC. LATINOAMERICANA;2023-04-30;TOTS3 BZ;TOTVS SA;BR;ACE;;"1";NA;TOTVS SA;3700.00;CA;4134.28;"3";0;NA;15297;BRL;CL;0.000;0.000;0.467
"8206";ACC. LATINOAMERICANA;2023-04-30;VALE US;VALE SA-SP ADR;US;ADR;;"1";A;VALE SA-SP ADR;2072.00;CA;11575.55;"3";0;NA;23985;PROM;US;0.000;0.000;0.733
"8206";ACC. LATINOAMERICANA;2023-04-30;VALE3 BZ;VALE SA-SP ADR;BR;ACE;;"1";A;VALE SA-SP ADR;2939.00;CA;11664.91;"3";0;NA;34283;BRL;CL;0.000;0.000;1.048
"8206";ACC. LATINOAMERICANA;2023-04-30;VBBR3 BZ;VIBRA ENERGIA SA;BR;ACE;;"1";BBB;VIBRA ENERGIA SA;6300.00;CA;2126.75;"3";0;NA;13399;BRL;CL;0.000;0.000;0.409
"8206";ACC. LATINOAMERICANA;2023-04-30;VESTA* MM;Corporation Inmobiliaria Vesta;MX;ACE;;"1";NA;Corporation Inmobiliaria Vesta;842.00;CA;2535.26;"3";0;NA;2135;MXN;CL;0.000;0.000;0.065
"8206";ACC. LATINOAMERICANA;2023-04-30;XP US;XP INC - CLASS A;US;ACE;;"1";NA;XP INC - CLASS A;46.00;CA;11479.15;"3";0;NA;528;PROM;US;0.000;0.000;0.016
"8206";ACC. LATINOAMERICANA;2023-04-30;ZAMP3 BZ;BK BRASIL OPERACAO E ASSESSO;BR;ACE;;"1";NA;BK BRASIL OPERACAO E ASSESSO;9426.00;CA;676.69;"3";0;NA;6378;BRL;CL;0.000;0.000;0.195
"8247";ACCIONES LATAM;2023-04-30;BBAS3 BZ EQUITY;GRAN BRETANA;BR;ACE;;"1";NA;NA;11478.00;CA;6905.50;"3";0;NA;79261;PROM;BR;0.000;0.000;0.881
"8247";ACCIONES LATAM;2023-04-30;EAESLEA;EUROAMERICA AM SICAV - ESG LAT;LU;CFME;;"1";NA;NA;31054.28;CU;59837.82;"3";0;NA;1858220;PROM;LU;0.040;0.000;20.666
"8247";ACCIONES LATAM;2023-04-30;EASCLEA;EUROAMERICA AM SICAV;LU;CFME;;"1";NA;NA;32353.59;CU;56407.73;"3";0;NA;1824993;PROM;LU;7.910;0.000;20.297
"8247";ACCIONES LATAM;2023-04-30;EC;ECOPETROL S.A.;CO;ADR;;"1";NA;NA;31896.00;CA;7808.08;"3";0;NA;249047;PROM;CO;0.000;0.000;2.770
"8247";ACCIONES LATAM;2023-04-30;PBR;PETROBRAS;BR;ADR;;"1";NA;NA;27158.00;CA;8531.05;"3";0;NA;231686;PROM;BR;0.000;0.000;2.577
"8247";ACCIONES LATAM;2023-04-30;VALE;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;80818.00;CA;11575.55;"3";0;NA;935513;PROM;BR;0.000;0.000;10.404
"8434";AMERICA LATINA;2023-04-30;ILF;iShares S&P Latin America 40 I;US;ETFA;;"1";NA;NA;3890.00;PROM;19753.15;"3";0;NA;76840;PROM;US;0.009;0.000;1.229
"8434";AMERICA LATINA;2023-04-30;LULAEBU;BCI AM SICAV LAT EF-BCI US A;LU;CFME;;"1";NA;NA;80172.01;PROM;67541.46;"3";0;NA;5414935;PROM;US;0.035;0.000;86.599
"8482";LATAM;2023-04-30;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;19200.00;PROM;9752.06;"3";0;NA;187240;PROM;US;0.000;0.154;16.981
"8482";LATAM;2023-04-30;EWZS US Equity;ISHARES MSCI BRASIL SMALL CA;BR;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;2400.00;PROM;9752.06;"3";0;NA;23405;PROM;US;0.000;0.019;2.123
"8482";LATAM;2023-04-30;ILF US Equity;ISHARES LATIN AMERICA 40 ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;12600.00;PROM;19753.15;"3";0;NA;248890;PROM;US;0.059;0.015;22.571
"8482";LATAM;2023-04-30;EWW US Equity;ISHARES MSCI MEXICO CAPPED ETF;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;2680.00;PROM;48904.90;"3";0;NA;131065;PROM;US;0.013;0.017;11.886
"8482";LATAM;2023-04-30;EWZ US Equity;ISHARE BRAZIL;US;ETFA;;"1";NA;BLACKROCK GLOBAL FUNDS;9950.00;PROM;22709.29;"3";0;NA;225957;PROM;US;0.009;0.004;20.492
"8537";BICE LATAM;2023-04-30;ALSEA* MM;ALSEA SAB de CV;MX;ACE;;"1";NA;NA;34074.00;MXN;2150.88;"3";0;NA;73289;MXN;MX;0.000;0.000;1.136
"8537";BICE LATAM;2023-04-30;ASURB MM;GRUPO AEROPORTUARIOSURESTE;MX;ACE;;"1";NA;NA;1975.00;MXN;23037.84;"3";0;NA;45500;MXN;MX;0.001;0.000;0.706
"8537";BICE LATAM;2023-04-30;B3SA3 BS;BRASIL BOLSA BALCO;BR;ACE;;"1";NA;NA;104973.00;BRL;1881.85;"3";0;NA;197543;BRL;BR;0.005;0.010;3.063
"8537";BICE LATAM;2023-04-30;BAP US;CREDICORP LTD.;US;ACE;;"1";BBB;NA;126.00;PROM;108831.08;"3";0;NA;13713;PROM;US;0.000;0.000;0.213
"8537";BICE LATAM;2023-04-30;BBSE3 BS;BB SEGURIDADE PARTICIPACOES;BR;ACE;;"1";NA;NA;10229.00;BRL;5527.94;"3";0;NA;56545;BRL;BR;0.000;0.000;0.877
"8537";BICE LATAM;2023-04-30;BIMBOA MM;GRUPO BIMBO;MX;ACE;;"1";NA;NA;10442.00;MXN;4299.09;"3";0;NA;44891;MXN;MX;0.000;0.000;0.696
"8537";BICE LATAM;2023-04-30;BRIT3 BS;BRISANET PARTICIPACOES SA;BR;ACE;;"1";NA;NA;102296.00;BRL;397.96;"3";0;NA;40710;BRL;BR;0.000;0.000;0.631
"8537";BICE LATAM;2023-04-30;CA6979001329;PAN AMERICAN SILVER CORP;CA;ACE;;"1";NA;NA;50.00;CAD;326.24;"3";0;NA;16;CAD;CA;0.000;0.000;0.000
"8537";BICE LATAM;2023-04-30;CCRO3 BS;CCR SA;BR;ACE;;"1";NA;NA;18273.00;BRL;2186.37;"3";0;NA;39952;BRL;BR;0.000;0.000;0.619
"8537";BICE LATAM;2023-04-30;CPFE3 BS;CPFL ENERGIA SA;BR;ACE;;"1";NA;NA;3354.00;BRL;5339.44;"3";0;NA;17908;BRL;BR;0.000;0.000;0.278
"8537";BICE LATAM;2023-04-30;CSAN3 BS;COSAN S.A;BR;ACE;;"1";NA;NA;7398.00;BRL;2413.54;"3";0;NA;17855;BRL;BR;0.000;0.000;0.277
"8537";BICE LATAM;2023-04-30;EGIE3 BS;ENGIE BRASIL ENERGIA SA;BR;ACE;;"1";NA;NA;2610.00;BRL;6642.88;"3";0;NA;17338;BRL;BR;0.000;0.000;0.269
"8537";BICE LATAM;2023-04-30;ENGI11 BS;ENERGISA SA-UNITS;BR;ACE;;"1";NA;NA;6289.00;BRL;6734.71;"3";0;NA;42355;BRL;BR;0.000;0.000;0.657
"8537";BICE LATAM;2023-04-30;EQTL3 BS;EQUATORIAL ENERGIA ON;BR;ACE;;"1";NA;NA;20722.00;BRL;4404.95;"3";0;NA;91279;BRL;BR;0.000;0.000;1.415
"8537";BICE LATAM;2023-04-30;FUNO11 MM;FIBRA UNO ADMINISTRACION S.A.;MX;ACE;;"1";NA;NA;37755.00;MXN;1108.92;"3";0;NA;41867;MXN;MX;0.001;0.000;0.649
"8537";BICE LATAM;2023-04-30;GAPB MM;GRUPO AEROPORT DEL PACIFICO SA;MX;ACE;;"1";NA;NA;4843.00;MXN;14280.74;"3";0;NA;69162;MXN;MX;0.001;0.000;1.072
"8537";BICE LATAM;2023-04-30;GCARSOA1 MM;GRUPO CARSO;MX;ACE;;"1";NA;NA;10181.00;MXN;4530.78;"3";0;NA;46128;MXN;MX;0.000;0.000;0.715
"8537";BICE LATAM;2023-04-30;GCC* MM;GRUPO CEMENTOS CHIHUAHUA-B;MX;ACE;;"1";BBB;NA;8.00;MXN;6380.75;"3";0;NA;51;MXN;MX;0.000;0.000;0.001
"8537";BICE LATAM;2023-04-30;AC* MM;ARCA CONTINENTAL SAB DE CV;MX;ACE;;"1";NA;NA;13066.00;MXN;7638.36;"3";0;NA;99803;MXN;MX;0.001;0.000;1.547
"8537";BICE LATAM;2023-04-30;GENTERA* MM;GENTERA SAB de CV;MX;ACE;;"1";NA;NA;28441.00;MXN;883.03;"3";0;NA;25114;MXN;MX;0.000;0.000;0.389
"8537";BICE LATAM;2023-04-30;GGB US;GERDAU S.A;BR;ADR;;"1";NA;NA;16756.00;PROM;4008.47;"3";0;NA;67166;PROM;BR;0.000;0.045;1.041
"8537";BICE LATAM;2023-04-30;GMEXICOBMM;GRUPO MINERO MEXICO S.A.;MX;ACE;;"1";NA;NA;44649.00;MXN;3946.86;"3";0;NA;176223;MXN;MX;0.001;0.000;2.732
"8537";BICE LATAM;2023-04-30;HAPV3 BS;HAPVIDA PARTICIPACOES E INVE;BR;ACE;;"1";NA;NA;37121.00;BRL;444.68;"3";0;NA;16507;BRL;BR;0.000;0.000;0.256
"8537";BICE LATAM;2023-04-30;HYPE3 BS;HYPERA SA;BR;ACE;;"1";NA;NA;3040.00;BRL;6001.63;"3";0;NA;18245;BRL;BR;0.000;0.000;0.283
"8537";BICE LATAM;2023-04-30;ITSA4 BS;ITAUSA SA;BR;ACE;;"1";NA;NA;64419.00;PROM;1398.50;"3";0;NA;90090;PROM;BR;0.000;0.000;1.397
"8537";BICE LATAM;2023-04-30;ITUB US;ITAU UNIBANCO BANCO MULTIPLO;BR;ADR;;"1";NA;NA;93145.00;PROM;4137.00;"3";0;NA;385341;PROM;BR;0.000;0.000;5.975
"8537";BICE LATAM;2023-04-30;KIMBERA MM;KIMBERLY CLARK DE MEXICO;MX;ACE;;"1";NA;NA;21995.00;MXN;1820.53;"3";0;NA;40043;MXN;MX;0.000;0.000;0.621
"8537";BICE LATAM;2023-04-30;KOFUBL MM;COCA-COLA FEMSA S.A.;MX;ACE;;"1";A;NA;1722.00;MXN;6626.31;"3";0;NA;11411;MXN;MX;0.000;0.000;0.177
"8537";BICE LATAM;2023-04-30;LASITEB1 MM;SITIOS LATINOAMERICA SAB DE;MX;ACE;;"1";NA;NA;15900.00;MXN;325.00;"3";0;NA;5168;MXN;MX;0.000;0.000;0.080
"8537";BICE LATAM;2023-04-30;LREN3 BS;LOJAS RENNER S.A.;BR;ACE;;"1";NA;NA;14295.00;BRL;2552.10;"3";0;NA;36482;BRL;BR;0.000;0.000;0.566
"8537";BICE LATAM;2023-04-30;MDIA3 BS;M DIAS BRANCO SA;BR;ACE;;"1";NA;NA;10830.00;BRL;4607.96;"3";0;NA;49904;BRL;BR;0.000;0.000;0.774
"8537";BICE LATAM;2023-04-30;MELI US;MERCADOLIBRE INC;US;ACE;;"1";NA;NA;37.00;PROM;1026207.73;"3";0;NA;37970;PROM;US;0.000;0.000;0.589
"8537";BICE LATAM;2023-04-30;MGLU3 BS;MAGAZINE LUIZA SA;BR;ACE;;"1";NA;NA;44006.00;BRL;538.13;"3";0;NA;23681;BRL;BR;0.003;0.002;0.367
"8537";BICE LATAM;2023-04-30;NTCO3 BS;NATURA &CO HOLDING S.A.;BR;ACE;;"1";NA;NA;13106.00;BRL;1781.96;"3";0;NA;23354;BRL;BR;0.000;0.000;0.362
"8537";BICE LATAM;2023-04-30;PBR US;PETROLEO BRASILEIRO S.A;BR;ADR;;"1";NA;NA;57445.00;PROM;8531.05;"3";0;NA;490066;PROM;BR;0.000;0.327;7.599
"8537";BICE LATAM;2023-04-30;PRIO3 BS;PETRO RIO SA;BR;ACE;;"1";NA;NA;9783.00;BRL;5598.84;"3";0;NA;54773;BRL;BR;0.000;0.000;0.849
"8537";BICE LATAM;2023-04-30;RADL3 BS;RAIA DROGASIL SA;BR;ACE;;"1";NA;NA;21872.00;BRL;4234.17;"3";0;NA;92610;BRL;BR;0.000;0.000;1.436
"8537";BICE LATAM;2023-04-30;RAIL3 BS;RUMO SA;BR;ACE;;"1";NA;NA;19232.00;BRL;3174.02;"3";0;NA;61043;BRL;BR;0.000;0.000;0.947
"8537";BICE LATAM;2023-04-30;RDOR3 BS;REDE DOR SAO LUIZ SA;BR;ACE;;"1";NA;NA;2306.00;BRL;3684.76;"3";0;NA;8497;BRL;BR;0.000;0.000;0.132
"8537";BICE LATAM;2023-04-30;GFINBURO MM;GRUPO FINANCIERO INBURSA;MX;ACE;;"1";NA;NA;49367.00;MXN;1953.56;"3";0;NA;96441;MXN;MX;0.000;0.000;1.495
"8537";BICE LATAM;2023-04-30;GFNORTEO MM;GRUPO FINANCIERO BANORTE;MX;ACE;;"1";NA;NA;44315.00;MXN;6941.04;"3";0;NA;307592;MXN;MX;0.002;0.000;4.769
"8537";BICE LATAM;2023-04-30;RELAPAC1;REFINERIA LA PAMPILLA - RELAPA;PE;ACE;;"1";NA;NA;116742.00;PEN;31.86;"3";0;NA;3719;PEN;PE;0.001;0.000;0.058
"8537";BICE LATAM;2023-04-30;RENT1 BZ;LOCALIZA RENT A CAR;BR;ACE;;"1";NA;NA;60.00;BRL;2764.78;"3";0;NA;166;BRL;BR;0.000;0.000;0.003
"8537";BICE LATAM;2023-04-30;RENT3 BS;LOCALIZA RENT A CAR;BR;ACE;;"1";NA;NA;15116.00;BRL;9346.43;"3";0;NA;141281;BRL;BR;0.002;0.020;2.191
"8537";BICE LATAM;2023-04-30;SCCO US;SOUTHERN COPPER CORP;US;ACE;;"1";BBB;NA;477.00;PROM;61717.54;"3";0;NA;29439;PROM;US;0.000;0.000;0.456
"8537";BICE LATAM;2023-04-30;TOTS3 BS;TOTVS SA;BR;ACE;;"1";NA;NA;6174.00;BRL;4134.28;"3";0;NA;25525;BRL;BR;0.000;0.000;0.396
"8537";BICE LATAM;2023-04-30;VALE US;CIA VALE DO RIO DOCE;BR;ADR;;"1";NA;NA;45867.00;PROM;11575.55;"3";0;NA;530936;PROM;BR;0.000;0.000;8.232
"8537";BICE LATAM;2023-04-30;VAMO3 BS;VAMOS LOCACAO DE CAMINHOES M;BR;ACE;;"1";NA;NA;15484.00;BRL;1968.86;"3";0;NA;30486;BRL;BR;0.000;0.000;0.473
"8537";BICE LATAM;2023-04-30;VBBR3 BS;VIBRA ENERGIA SA;BR;ACE;;"1";NA;NA;5528.00;BRL;2126.75;"3";0;NA;11757;BRL;BR;0.000;0.000;0.182
"8537";BICE LATAM;2023-04-30;VESTA* MM;CORP. INM. VESTA SAB;MX;ACE;;"1";NA;NA;5325.00;MXN;2535.26;"3";0;NA;13500;MXN;MX;0.001;0.000;0.209
"8537";BICE LATAM;2023-04-30;VIV US;VIVO PARTICIPACOES SA;BR;ADR;;"1";NA;NA;2142.00;PROM;6562.96;"3";0;NA;14058;PROM;BR;0.000;0.000;0.218
"8537";BICE LATAM;2023-04-30;WALMEX* MM;WALMART DE MEXICO S.A. DE C.V.;MX;ACE;;"1";NA;NA;65360.00;MXN;3236.15;"3";0;NA;211515;MXN;MX;0.000;0.000;3.280
"8537";BICE LATAM;2023-04-30;WEGE3 BS;WEG S.A.;BR;ACE;;"1";NA;NA;28969.00;BRL;6625.15;"3";0;NA;191924;BRL;BR;0.000;0.000;2.976
"8537";BICE LATAM;2023-04-30;ABEV US;AMBEV S.A.;BR;ADR;;"1";NA;NA;54849.00;PROM;2249.24;"3";0;NA;123369;PROM;BR;0.000;0.000;1.913
"8537";BICE LATAM;2023-04-30;AMX US;AMERICA MOVIL S.A.;MX;ADR;;"1";AA;NA;18743.00;PROM;17262.92;"3";0;NA;323559;PROM;MX;0.000;0.216;5.017
"8537";BICE LATAM;2023-04-30;ASAI US;SENDAS DISTRIBUIDORA SA-W/I;US;ADR;;"1";NA;NA;2769.00;PROM;9856.49;"3";0;NA;27293;PROM;US;0.000;0.000;0.423
"8537";BICE LATAM;2023-04-30;BBD US;BANCO BRADESCO;BR;ADR;;"1";AA;NA;63895.00;PROM;2249.24;"3";0;NA;143715;PROM;BR;0.000;0.096;2.228
"8537";BICE LATAM;2023-04-30;BDORY US;BANCO DO BRASIL SA;BR;ADR;;"1";NA;NA;16688.00;PROM;6996.74;"3";0;NA;116762;PROM;BR;0.000;0.000;1.810
